AÑO,CAMPO_SIH,CATEGORIA,VOLUMEN_ORIGINAL_PETROLEO_MMB,VOLUMEN_ORIGINAL_GAS_MMMPC
2010,CUATRO MILPAS,3P,0.0,251.321612
2010,CUCANA,1P,0.0,10.915912
2010,CUCANA,2P,0.0,35.801522
2010,CUCANA,3P,0.0,80.544907
2010,CUERVITO,1P,0.0,161.111282
2010,CUERVITO,2P,0.0,193.58346
2010,CUERVITO,3P,0.0,233.842581
2010,CUICHAPA PONIENTE,1P,452.560323,472.03944
2010,CUICHAPA PONIENTE,2P,452.560323,472.03944
2010,CUICHAPA PONIENTE,3P,452.560323,472.03944
2010,CUITLAHUAC,1P,3.616695,858.323677
2010,CUITLAHUAC,2P,3.616695,947.29899
2010,CUITLAHUAC,3P,3.616695,1029.439212
2010,CULEBRA,1P,0.0,1707.567038
2010,CULEBRA,2P,0.0,1754.861301
2010,CULEBRA,3P,0.0,1796.100675
2010,CUNDUACAN,1P,2801.757768,3396.729983
2010,CUNDUACAN,2P,2801.757768,3396.729983
2010,CUNDUACAN,3P,2801.757768,3396.729983
2010,CUNETA,1P,0.0,4.014709
2010,CUNETA,2P,0.0,5.720135
2010,CUNETA,3P,0.0,5.720135
2010,CUPACHE,1P,5.829963,1049.393251
2010,CUPACHE,2P,5.829963,1049.393251
2010,CUPACHE,3P,5.829963,1049.393251
2010,CUPULA,1P,0.0,0.0
2010,CUPULA,2P,0.0,0.0
2010,CUPULA,3P,0.0,3.892531
2010,DANDI,1P,0.0,2.65986
2010,DANDI,2P,0.0,2.65986
2010,DANDI,3P,0.0,3.538708
2010,DIECIOCHO DE MARZO,1P,0.0,237.917599
2010,DIECIOCHO DE MARZO,2P,0.0,249.945156
2010,DIECIOCHO DE MARZO,3P,0.0,257.326682
2010,DIVISADERO,1P,0.0,1.454376
2010,DIVISADERO,2P,0.0,1.454376
2010,DIVISADERO,3P,0.0,1.454376
2010,DOCTOR,1P,0.0,0.188234
2010,DOCTOR,2P,0.0,0.188234
2010,DOCTOR,3P,0.0,0.188234
2010,DOCTOR COSS,1P,0.0,0.858351
2010,DOCTOR COSS,2P,0.0,1.220859
2010,DOCTOR COSS,3P,0.0,2.258011
2010,DRAGON,1P,0.0,10.470483
2010,DRAGON,2P,0.0,22.708187
2010,DRAGON,3P,0.0,39.728654
2010,DULCE,1P,0.0,2.829947
2010,DULCE,2P,0.0,17.07948
2010,DULCE,3P,0.0,49.050654
2010,DUNA,1P,0.0,62.398106
2010,DUNA,2P,0.0,69.918042
2010,DUNA,3P,0.0,108.153736
2010,EBANO CHAPACAO,1P,1891.050105,2778.800721
2010,EBANO CHAPACAO,2P,1891.050105,2778.800721
2010,EBANO CHAPACAO,3P,1891.050105,2778.800721
2010,ECATL,1P,0.0,19.069164
2010,ECATL,2P,0.0,30.169142
2010,ECATL,3P,0.0,37.913992
2010,ECLIPSE,1P,0.0,15.948736
2010,ECLIPSE,2P,0.0,16.215303
2010,ECLIPSE,3P,0.0,17.080845
2010,EDEN JOLOTE,1P,486.294555,802.099691
2010,EDEN JOLOTE,2P,486.294555,802.099691
2010,EDEN JOLOTE,3P,486.294555,802.099691
2010,EK,1P,822.494493,98.270314
2010,EK,2P,966.945702,110.317545
2010,EK,3P,1096.542487,121.125917
2010,EL BURRO,1P,108.912402,21.40401
2010,EL BURRO,2P,108.912402,21.40401
2010,EL BURRO,3P,108.912402,21.40401
2010,EL GOLPE,1P,315.487107,208.839611
2010,EL GOLPE,2P,315.487107,208.839611
2010,EL GOLPE,3P,315.487107,208.839611
2010,EL PLAN,1P,391.368407,75.925471
2010,EL PLAN,2P,391.368407,75.925471
2010,EL PLAN,3P,391.368407,75.925471
2010,EL TIGRE,1P,0.383299,0.266856
2010,EL TIGRE,2P,0.383299,0.266856
2010,EL TIGRE,3P,0.383299,0.266856
2010,EMU,1P,0.0,63.575176
2010,EMU,2P,0.0,65.277159
2010,EMU,3P,0.0,88.3863
2010,ENISPE,1P,0.0,19.992941
2010,ENISPE,2P,0.0,19.992941
2010,ENISPE,3P,0.0,19.992941
2010,ENLACE,1P,0.0,72.212041
2010,ENLACE,2P,0.0,72.212041
2010,ENLACE,3P,0.0,72.796578
2010,ESCARBADO,1P,64.272456,151.562458
2010,ESCARBADO,2P,64.272456,151.562458
2010,ESCARBADO,3P,64.272456,151.562458
2010,ESCOBAL,1P,549.594996,164.878499
2010,ESCOBAL,2P,1848.635386,554.590616
2010,ESCOBAL,3P,2011.745565,603.52367
2010,ESCOBEDO,1P,0.0,11.69076
2010,ESCOBEDO,2P,0.0,13.128874
2010,ESCOBEDO,3P,0.0,14.228908
2010,ESCORPION,1P,0.0,1.152523
2010,ESCORPION,2P,0.0,1.152523
2010,ESCORPION,3P,0.0,1.152523
2010,ESCUALO,1P,5.182392,2.560533
2010,ESCUALO,2P,5.182392,2.560533
2010,ESCUALO,3P,5.182392,2.560533
2010,ESPEJO,1P,0.0,13.288074
2010,ESPEJO,2P,0.0,13.288074
2010,ESPEJO,3P,0.0,13.288074
2010,ESTANZUELA,1P,0.0,0.0
2010,ESTANZUELA,2P,0.0,0.0
2010,ESTANZUELA,3P,0.0,0.0
2010,ETKAL,1P,18.998771,177.429943
2010,ETKAL,2P,18.998771,177.429943
2010,ETKAL,3P,18.998771,177.429943
2010,EXPLORADOR,1P,0.0,2.869253
2010,EXPLORADOR,2P,0.0,4.30388
2010,EXPLORADOR,3P,0.0,7.173133
2010,EZEQUIEL ORDONEZ,1P,162.749301,100.865247
2010,EZEQUIEL ORDONEZ,2P,162.749301,100.865247
2010,EZEQUIEL ORDONEZ,3P,175.01752,105.700689
2010,FAJA,1P,0.0,0.0
2010,FAJA,2P,0.0,0.0
2010,FAJA,3P,0.0,2.300039
2010,FARAON,1P,0.0,0.0
2010,FARAON,2P,0.0,0.0
2010,FARAON,3P,0.0,0.0
2010,FENIX,1P,103.789297,345.964324
2010,FENIX,2P,103.789297,345.964324
2010,FENIX,3P,103.789297,345.964324
2010,FERREIRO,1P,0.0,0.042911
2010,FERREIRO,2P,0.0,0.042911
2010,FERREIRO,3P,0.0,0.042911
2010,FILADELFIA,1P,0.0,4.05497
2010,FILADELFIA,2P,0.0,5.068713
2010,FILADELFIA,3P,0.0,13.178654
2010,FILISOLA,1P,62.201584,2.968505
2010,FILISOLA,2P,62.201584,2.968505
2010,FILISOLA,3P,62.201584,2.968505
2010,FITON,1P,0.0,4.024229
2010,FITON,2P,0.0,6.036344
2010,FITON,3P,0.0,6.036344
2010,FLORIDA,1P,0.0,7.853435
2010,FLORIDA,2P,0.0,7.853435
2010,FLORIDA,3P,0.0,7.853435
2010,FOGONERO,1P,0.0,13.556377
2010,FOGONERO,2P,0.0,40.957569
2010,FOGONERO,3P,0.0,90.252688
2010,FORASTERO,1P,0.0,236.197004
2010,FORASTERO,2P,0.0,236.197004
2010,FORASTERO,3P,0.0,286.762854
2010,FORTUNA NACIONAL,1P,5.837377,55.459103
2010,FORTUNA NACIONAL,2P,7.075256,61.6485
2010,FORTUNA NACIONAL,3P,7.075256,61.6485
2010,FOSIL,1P,0.0,11.617671
2010,FOSIL,2P,0.0,19.660674
2010,FOSIL,3P,0.0,21.448008
2010,FOTON,1P,0.0,1.823371
2010,FOTON,2P,0.0,1.823371
2010,FOTON,3P,0.0,1.823371
2010,FRANCISCO CANO,1P,14.09878,336.732961
2010,FRANCISCO CANO,2P,14.09878,343.390695
2010,FRANCISCO CANO,3P,14.09878,353.466679
2010,FRIJOLILLO,1P,0.449577,0.095403
2010,FRIJOLILLO,2P,0.449577,0.095403
2010,FRIJOLILLO,3P,0.449577,0.095403
2010,FRONTERIZO,1P,0.0,37.308979
2010,FRONTERIZO,2P,0.0,43.857772
2010,FRONTERIZO,3P,0.0,54.74501
2010,FUNDADOR,1P,0.0,333.330911
2010,FUNDADOR,2P,0.0,537.397095
2010,FUNDADOR,3P,0.0,578.068182
2010,FURBERO,1P,2061.28744,1030.64372
2010,FURBERO,2P,4795.991566,2397.995783
2010,FURBERO,3P,6256.518665,3128.259333
2010,FURBERO PR,1P,0.167576,0.305782
2010,FURBERO PR,2P,0.167576,0.305782
2010,FURBERO PR,3P,0.167576,0.305782
2010,GALANENO,1P,0.0,0.0
2010,GALANENO,2P,0.0,0.0
2010,GALANENO,3P,0.0,8.901863
2010,GALIA,1P,0.0,10.027529
2010,GALIA,2P,0.0,11.141699
2010,GALIA,3P,0.0,18.940888
2010,GALLO,1P,240.880123,168.616086
2010,GALLO,2P,1431.375704,1001.962993
2010,GALLO,3P,1752.59602,1226.817214
2010,GALLO PR,1P,0.094347,0.429189
2010,GALLO PR,2P,0.094347,0.429189
2010,GALLO PR,3P,0.094347,0.429189
2010,GARUFA,1P,0.0,1.731489
2010,GARUFA,2P,0.0,1.731489
2010,GARUFA,3P,0.0,1.731489
2010,GATO,1P,0.0,0.172362
2010,GATO,2P,0.0,0.172362
2010,GATO,3P,0.0,0.172362
2010,GAUCHO,1P,69.470095,177.413629
2010,GAUCHO,2P,122.56732,308.287757
2010,GAUCHO,3P,122.56732,308.287757
2010,GEMINIS,1P,0.0,109.63552
2010,GEMINIS,2P,0.0,138.23817
2010,GEMINIS,3P,0.0,170.120352
2010,GENERAL,1P,0.0,39.720343
2010,GENERAL,2P,0.0,43.208628
2010,GENERAL,3P,0.0,48.9861
2010,GIGANTE,1P,0.0,39.835375
2010,GIGANTE,2P,0.0,39.835375
2010,GIGANTE,3P,0.0,43.456773
2010,GIRALDAS,1P,464.593172,2744.20066
2010,GIRALDAS,2P,464.593172,2828.609589
2010,GIRALDAS,3P,464.593172,2828.609589
2010,GOMENO,1P,0.0,0.613738
2010,GOMENO,2P,0.0,0.613738
2010,GOMENO,3P,0.0,0.613738
2010,GRAN MORELOS,1P,36.092548,29.788754
2010,GRAN MORELOS,2P,36.092548,29.788754
2010,GRAN MORELOS,3P,36.092548,29.788754
2010,GRANADITAS,1P,0.0,10.00407
2010,GRANADITAS,2P,0.0,11.543158
2010,GRANADITAS,3P,0.0,12.569216
2010,GRANDE,1P,0.0,3.680374
2010,GRANDE,2P,0.0,4.63686
2010,GRANDE,3P,0.0,17.880106
2010,GUADALUPE,1P,5.830646,11.192312
2010,GUADALUPE,2P,5.830646,11.192312
2010,GUADALUPE,3P,5.830646,11.192312
2010,GUARICHO,1P,70.311363,51.319963
2010,GUARICHO,2P,96.080699,70.128891
2010,GUARICHO,3P,96.080699,70.128891
2010,GUBICHA,1P,1.537545,1.726533
2010,GUBICHA,2P,1.537545,1.726533
2010,GUBICHA,3P,1.537545,1.726533
2010,GUILLERMO PRIETO,1P,0.0,23.401636
2010,GUILLERMO PRIETO,2P,0.0,60.88792
2010,GUILLERMO PRIETO,3P,0.0,63.706494
2010,GUIRO,1P,0.0,1.260173
2010,GUIRO,2P,0.0,7.45379
2010,GUIRO,3P,0.0,7.45379
2010,GURUMAL,1P,0.0,1.961007
2010,GURUMAL,2P,0.0,1.961007
2010,GURUMAL,3P,0.0,1.961007
2010,GUSANO,1P,0.0,0.0
2010,GUSANO,2P,0.0,0.0
2010,GUSANO,3P,0.0,0.0
2010,GUTIERREZ ZAMORA,1P,2.622279,2.495402
2010,GUTIERREZ ZAMORA,2P,2.622279,2.495402
2010,GUTIERREZ ZAMORA,3P,2.622279,2.495402
2010,HALLAZGO,1P,258.472135,165.925924
2010,HALLAZGO,2P,258.472135,165.925924
2010,HALLAZGO,3P,258.472135,165.925924
2010,HAP,1P,0.0,0.0
2010,HAP,2P,0.0,21.065119
2010,HAP,3P,0.0,36.019997
2010,HAYABIL,1P,0.0,0.0
2010,HAYABIL,2P,0.0,0.0
2010,HAYABIL,3P,3.172161,25.520199
2010,HECHICERA,1P,0.0,0.488436
2010,HECHICERA,2P,0.0,0.599021
2010,HECHICERA,3P,0.0,0.599021
2010,HIDALGO,1P,0.0,2.100438
2010,HIDALGO,2P,0.0,2.16478
2010,HIDALGO,3P,0.0,2.16478
2010,HIGUERON,1P,0.192071,0.124016
2010,HIGUERON,2P,0.192071,0.124016
2010,HIGUERON,3P,0.192071,0.124016
2010,HOMOL,1P,122.945319,217.068974
2010,HOMOL,2P,162.768171,463.490157
2010,HOMOL,3P,162.768171,463.490157
2010,HORCON,1P,11.348631,4.103428
2010,HORCON,2P,11.348631,4.103428
2010,HORCON,3P,11.348631,4.103428
2010,HORCONES,1P,285.320932,133.530196
2010,HORCONES,2P,2186.253349,1023.166567
2010,HORCONES,3P,2213.077581,1035.720308
2010,HORMIGUERO,1P,0.0,1112.418975
2010,HORMIGUERO,2P,0.0,1135.354179
2010,HORMIGUERO,3P,0.0,1135.354179
2010,HUATEMPO,1P,0.0,11.418342
2010,HUATEMPO,2P,0.0,12.73057
2010,HUATEMPO,3P,0.0,22.562487
2010,HUEHUETEPEC,1P,5.517051,3.153894
2010,HUEHUETEPEC,2P,5.517051,3.153894
2010,HUEHUETEPEC,3P,5.517051,3.153894
2010,HUERTA,1P,0.0,0.70032
2010,HUERTA,2P,0.0,0.70032
2010,HUERTA,3P,0.0,0.70032
2010,HUIZACHE,1P,0.0,23.486332
2010,HUIZACHE,2P,0.0,28.183598
2010,HUIZACHE,3P,0.0,28.183598
2010,HUIZOTATE,1P,2.159888,2.546637
2010,HUIZOTATE,2P,2.159888,2.546637
2010,HUIZOTATE,3P,2.159888,2.546637
2010,HUMAPA,1P,344.221456,120.47751
2010,HUMAPA,2P,8509.200331,2978.220116
2010,HUMAPA,3P,11128.42385,3894.948348
2010,ICHALKIL,1P,37.825322,79.221165
2010,ICHALKIL,2P,77.325354,103.845485
2010,ICHALKIL,3P,571.061494,637.05036
2010,IGNACIO ALLENDE,1P,0.288475,0.171685
2010,IGNACIO ALLENDE,2P,0.288475,0.171685
2010,IGNACIO ALLENDE,3P,0.288475,0.171685
2010,INDIGENA,1P,0.0,1.261274
2010,INDIGENA,2P,0.0,1.261274
2010,INDIGENA,3P,0.0,1.261274
2010,INTEGRAL,1P,0.0,0.0
2010,INTEGRAL,2P,0.0,1.584603
2010,INTEGRAL,3P,0.0,5.589225
2010,IRENA,1P,0.0,3.040489
2010,IRENA,2P,0.0,3.040489
2010,IRENA,3P,0.0,3.040489
2010,IRIDE,1P,1587.249943,2227.936375
2010,IRIDE,2P,1625.994978,2236.239501
2010,IRIDE,3P,1909.283566,2252.144972
2010,IRIS,1P,33.71684,203.72713
2010,IRIS,2P,33.71684,203.72713
2010,IRIS,3P,33.71684,203.72713
2010,ISIW,1P,0.0,0.0
2010,ISIW,2P,0.0,21.23091
2010,ISIW,3P,0.0,21.23091
2010,ISLA DE LOBOS,1P,57.682704,14.870602
2010,ISLA DE LOBOS,2P,57.682704,14.870602
2010,ISLA DE LOBOS,3P,57.682704,14.895534
2010,ITA,1P,0.0,26.988327
2010,ITA,2P,0.0,28.595387
2010,ITA,3P,0.0,28.595387
2010,ITLA,1P,0.0,0.0
2010,ITLA,2P,53.653013,20.176103
2010,ITLA,3P,57.281991,21.540773
2010,IXHUATLAN,1P,26.55977,1.565781
2010,IXHUATLAN,2P,26.55977,1.565781
2010,IXHUATLAN,3P,26.55977,1.565781
2010,IXHUATLAN ORIENTE,1P,66.319814,64.462859
2010,IXHUATLAN ORIENTE,2P,66.319814,64.462859
2010,IXHUATLAN ORIENTE,3P,66.319814,64.462859
2010,IXTAL,1P,707.559983,1172.023582
2010,IXTAL,2P,707.559983,1172.023582
2010,IXTAL,3P,812.339245,1185.698324
2010,IXTOC,1P,490.647795,558.803174
2010,IXTOC,2P,490.647795,558.803174
2010,IXTOC,3P,490.647795,558.803174
2010,JABALINA,1P,0.0,1.243829
2010,JABALINA,2P,0.0,1.243829
2010,JABALINA,3P,0.0,1.243829
2010,JABONERA,1P,0.877469,0.271703
2010,JABONERA,2P,0.877469,0.271703
2010,JABONERA,3P,0.877469,0.271703
2010,JACINTO,1P,171.824047,596.60711
2010,JACINTO,2P,181.449815,630.027855
2010,JACINTO,3P,181.449815,630.027855
2010,JADE,1P,0.0,2.543405
2010,JADE,2P,0.0,2.543405
2010,JADE,3P,0.0,2.543405
2010,JAF,1P,0.0,17.530731
2010,JAF,2P,0.0,17.530731
2010,JAF,3P,0.0,17.530731
2010,JAMAYA,1P,0.260553,0.184325
2010,JAMAYA,2P,0.260553,0.184325
2010,JAMAYA,3P,0.260553,0.184325
2010,JARIBU,1P,0.0,2.795132
2010,JARIBU,2P,0.0,2.795132
2010,JARIBU,3P,0.0,19.415315
2010,JAUJAL,1P,0.0,79.67362
2010,JAUJAL,2P,0.0,91.270572
2010,JAUJAL,3P,0.0,106.231005
2010,JAZMIN,1P,0.0,0.906401
2010,JAZMIN,2P,0.0,1.533328
2010,JAZMIN,3P,0.0,1.533328
2010,JILIAPA,1P,133.749664,84.293982
2010,JILIAPA,2P,133.749664,84.293982
2010,JILIAPA,3P,133.749664,84.293982
2010,JIMBAL,1P,0.0,0.256239
2010,JIMBAL,2P,0.0,0.998921
2010,JIMBAL,3P,0.0,0.998921
2010,JOSE COLOMO,1P,21.634493,2938.906361
2010,JOSE COLOMO,2P,21.634493,2938.906361
2010,JOSE COLOMO,3P,21.634493,2938.906361
2010,JUAN FELIPE,1P,48.416235,27.183694
2010,JUAN FELIPE,2P,48.416235,27.183694
2010,JUAN FELIPE,3P,48.416235,27.183694
2010,JUJO TECOMINOACAN,1P,3760.380801,4020.583857
2010,JUJO TECOMINOACAN,2P,3760.380801,4020.583857
2010,JUJO TECOMINOACAN,3P,3760.380801,4020.583857
2010,JUREL,1P,0.0,0.0
2010,JUREL,2P,0.0,0.0
2010,JUREL,3P,420.051485,707.429226
2010,JUSPI,1P,15.439848,77.199238
2010,JUSPI,2P,68.553336,342.766676
2010,JUSPI,3P,68.553336,342.766676
2010,KAB,1P,93.719009,135.510058
2010,KAB,2P,194.101755,280.655338
2010,KAB,3P,318.467249,460.477719
2010,KABUKI,1P,0.0,90.377954
2010,KABUKI,2P,0.0,90.377954
2010,KABUKI,3P,0.0,90.377954
2010,KACH,1P,170.99484,22.316537
2010,KACH,2P,405.010974,52.857983
2010,KACH,3P,586.30687,76.51891
2010,KAMBESAH,1P,53.62037,61.068717
2010,KAMBESAH,2P,82.377302,93.820242
2010,KAMBESAH,3P,82.377302,93.820242
2010,KANAAB,1P,93.34671,49.193716
2010,KANAAB,2P,93.34671,49.193716
2010,KANAAB,3P,94.365448,86.925335
2010,KASTELAN,1P,0.0,0.0
2010,KASTELAN,2P,0.0,0.0
2010,KASTELAN,3P,614.293164,79.858111
2010,KAX,1P,173.655058,390.723881
2010,KAX,2P,173.655058,390.723881
2010,KAX,3P,173.655058,390.723881
2010,KAY,1P,0.0,0.0
2010,KAY,2P,0.0,0.0
2010,KAY,3P,2.403808,13.371572
2010,KAYAB,1P,1924.05687,265.904659
2010,KAYAB,2P,3090.026115,427.041609
2010,KAYAB,3P,3314.012627,457.996545
2010,KIBO,1P,0.0,16.883884
2010,KIBO,2P,0.0,16.883884
2010,KIBO,3P,0.0,16.883884
2010,KIX,1P,0.0,0.0
2010,KIX,2P,5.993842,18.318274
2010,KIX,3P,129.768424,396.580484
2010,KODIAK,1P,0.0,0.0
2010,KODIAK,2P,0.0,0.0
2010,KODIAK,3P,0.0,0.0
2010,KOPO,1P,0.0,0.0
2010,KOPO,2P,0.0,0.0
2010,KOPO,3P,0.0,13.340879
2010,KOSNI,1P,0.0,0.0
2010,KOSNI,2P,0.0,189.293425
2010,KOSNI,3P,0.0,243.672001
2010,KRIPTON,1P,0.0,41.669903
2010,KRIPTON,2P,0.0,51.754024
2010,KRIPTON,3P,0.0,59.485609
2010,KU,1P,4337.946802,2258.791028
2010,KU,2P,4405.885671,2276.791431
2010,KU,3P,4473.6286,2294.73992
2010,KUIL,1P,35.864015,34.284012
2010,KUIL,2P,374.204076,357.718367
2010,KUIL,3P,459.691932,439.440022
2010,KUTZ,1P,332.826805,160.675468
2010,KUTZ,2P,332.826805,160.675468
2010,KUTZ,3P,332.826805,160.675468
2010,LA CENTRAL,1P,7.603294,33.092112
2010,LA CENTRAL,2P,7.603294,55.179437
2010,LA CENTRAL,3P,7.603294,55.179437
2010,LA LAJA,1P,4.28663,2.576432
2010,LA LAJA,2P,4.28663,2.576432
2010,LA LAJA,3P,4.28663,2.576432
2010,LA VENTA,1P,206.025146,204.693483
2010,LA VENTA,2P,206.025146,204.693483
2010,LA VENTA,3P,206.025146,204.693483
2010,LACAMANGO,1P,107.203443,147.807026
2010,LACAMANGO,2P,107.203443,147.807026
2010,LACAMANGO,3P,107.203443,147.807026
2010,LACANTUN,1P,15.419487,2.623425
2010,LACANTUN,2P,15.419487,2.623425
2010,LACANTUN,3P,15.419487,2.623425
2010,LAGARTO,1P,0.383968,0.043116
2010,LAGARTO,2P,0.383968,0.043116
2010,LAGARTO,3P,0.383968,0.043116
2010,LAGUNA ALEGRE,1P,0.0,21.522421
2010,LAGUNA ALEGRE,2P,0.0,21.522421
2010,LAGUNA ALEGRE,3P,0.0,21.522421
2010,LAGUNA NUEVA,1P,0.029742,1.168934
2010,LAGUNA NUEVA,2P,0.029742,1.168934
2010,LAGUNA NUEVA,3P,0.029742,1.168934
2010,LAJITAS,1P,0.0,0.429901
2010,LAJITAS,2P,0.0,0.662223
2010,LAJITAS,3P,0.0,0.662223
2010,LAKACH,1P,0.0,428.498154
2010,LAKACH,2P,0.0,934.59358
2010,LAKACH,3P,0.0,1732.744594
2010,LALAIL,1P,0.0,0.0
2010,LALAIL,2P,0.0,404.333163
2010,LALAIL,3P,0.0,1181.3336
2010,LAMPAZOS,1P,0.0,75.081072
2010,LAMPAZOS,2P,0.0,75.081072
2010,LAMPAZOS,3P,0.0,75.081072
2010,LANKAHUASA,1P,0.0,513.063916
2010,LANKAHUASA,2P,0.0,876.254986
2010,LANKAHUASA,3P,0.0,937.379635
2010,LEEK,1P,0.0,0.0
2010,LEEK,2P,0.0,0.0
2010,LEEK,3P,0.0,156.079988
2010,LERMA,1P,0.0,0.0
2010,LERMA,2P,0.0,140.724175
2010,LERMA,3P,0.0,165.697439
2010,LEYENDA,1P,0.0,0.167877
2010,LEYENDA,2P,0.0,0.20055
2010,LEYENDA,3P,0.0,0.20055
2010,LIMON,1P,144.208918,222.658749
2010,LIMON,2P,144.208918,222.658749
2010,LIMON,3P,144.208918,222.658749
2010,LIMONARIA,1P,1.103079,0.408407
2010,LIMONARIA,2P,1.103079,0.408407
2010,LIMONARIA,3P,1.103079,0.408407
2010,LIZAMBA,1P,0.0,728.271289
2010,LIZAMBA,2P,0.0,728.271289
2010,LIZAMBA,3P,0.0,728.271289
2010,LLANO BLANCO,1P,0.0,0.131287
2010,LLANO BLANCO,2P,0.0,1.509052
2010,LLANO BLANCO,3P,0.0,1.509052
2010,LLANURA,1P,0.0,2.5144
2010,LLANURA,2P,0.0,2.5144
2010,LLANURA,3P,0.0,2.5144
2010,LLORON,1P,0.0,2.610996
2010,LLORON,2P,0.0,2.610994
2010,LLORON,3P,0.0,5.440066
2010,LOBINA,1P,26.492248,11.911713
2010,LOBINA,2P,39.026154,17.563251
2010,LOBINA,3P,39.026154,17.563251
2010,LOBO,1P,0.0,11.966671
2010,LOBO,2P,0.0,11.966671
2010,LOBO,3P,0.0,11.966671
2010,LOMITAS,1P,0.043658,168.674593
2010,LOMITAS,2P,0.043658,187.027551
2010,LOMITAS,3P,0.043658,269.590917
2010,LOS SOLDADOS,1P,133.240257,306.68456
2010,LOS SOLDADOS,2P,133.240257,306.68456
2010,LOS SOLDADOS,3P,133.240257,306.68456
2010,LUM,1P,437.626971,59.438976
2010,LUM,2P,546.604973,73.769583
2010,LUM,3P,691.400038,92.810134
2010,LUNA PALAPA,1P,209.164703,1054.186565
2010,LUNA PALAPA,2P,209.164703,1054.186565
2010,LUNA PALAPA,3P,209.164703,1054.186565
2010,MACUILE,1P,0.0,0.0
2010,MACUILE,2P,0.0,0.0
2010,MACUILE,3P,0.0,0.002095
2010,MACUSPANA,1P,0.0,0.246748
2010,MACUSPANA,2P,0.0,3.818137
2010,MACUSPANA,3P,0.0,5.02848
2010,MADERA,1P,0.0,109.385595
2010,MADERA,2P,0.0,109.385595
2010,MADERA,3P,0.0,109.385595
2010,MADERACEO,1P,0.0,7.330548
2010,MADERACEO,2P,0.0,7.330548
2010,MADERACEO,3P,0.0,7.330548
2010,MADREFIL,1P,24.390327,32.80499
2010,MADREFIL,2P,132.024098,177.041711
2010,MADREFIL,3P,132.024098,177.041711
2010,MAESTROS,1P,0.0,0.690039
2010,MAESTROS,2P,0.0,0.690039
2010,MAESTROS,3P,0.0,0.690039
2010,MAGALLANES TUCAN PAJONAL,1P,1030.571984,616.601673
2010,MAGALLANES TUCAN PAJONAL,2P,1030.571984,616.601673
2010,MAGALLANES TUCAN PAJONAL,3P,1030.571984,616.601673
2010,MAKECH,1P,0.0,0.0
2010,MAKECH,2P,63.522525,21.343568
2010,MAKECH,3P,137.257518,46.118525
2010,MALOOB,1P,5454.530853,1914.968334
2010,MALOOB,2P,5948.364162,2080.896326
2010,MALOOB,3P,6912.131205,2416.15692
2010,MALTA,1P,0.0,0.0
2010,MALTA,2P,0.0,0.0
2010,MALTA,3P,0.0,14.2384
2010,MALVA,1P,13.184803,85.797482
2010,MALVA,2P,13.184803,85.797482
2010,MALVA,3P,13.184803,85.797482
2010,MANEA,1P,4.766828,12.889502
2010,MANEA,2P,4.766828,12.889502
2010,MANEA,3P,4.766828,12.889502
2010,MANGAR,1P,0.0,0.0
2010,MANGAR,2P,0.0,8.998956
2010,MANGAR,3P,0.0,13.349211
2010,MANIK,1P,101.302536,102.257559
2010,MANIK,2P,101.302536,102.257559
2010,MANIK,3P,101.302536,102.257559
2010,MANUEL RODRIGUEZ AGUILAR,1P,4.340099,0.731035
2010,MANUEL RODRIGUEZ AGUILAR,2P,4.340099,0.731035
2010,MANUEL RODRIGUEZ AGUILAR,3P,4.340099,0.731035
2010,MARABU,1P,0.0,0.954522
2010,MARABU,2P,0.0,0.954522
2010,MARABU,3P,0.0,5.819435
2010,MAREOGRAFO,1P,0.0,57.958651
2010,MAREOGRAFO,2P,0.0,84.040044
2010,MAREOGRAFO,3P,0.0,110.121437
2010,MARQUES,1P,1.453246,0.912218
2010,MARQUES,2P,1.453246,0.912218
2010,MARQUES,3P,1.453246,0.912218
2010,MARSOPA,1P,68.64341,35.842569
2010,MARSOPA,2P,68.64341,35.842569
2010,MARSOPA,3P,68.64341,35.842569
2010,MATA PIONCHE,1P,145.243286,539.663344
2010,MATA PIONCHE,2P,145.243286,539.663344
2010,MATA PIONCHE,3P,145.243286,539.663344
2010,MATA VIOLIN,1P,7.48012,1.25666
2010,MATA VIOLIN,2P,7.48012,1.25666
2010,MATA VIOLIN,3P,7.48012,1.25666
2010,MATAMOROS,1P,0.0,1.628956
2010,MATAMOROS,2P,0.0,1.628956
2010,MATAMOROS,3P,0.0,1.628956
2010,MAY,1P,245.97225,1387.766567
2010,MAY,2P,425.259646,2480.536691
2010,MAY,3P,452.907369,2627.753995
2010,MAYACASTE,1P,14.424262,5.393681
2010,MAYACASTE,2P,29.649052,11.086705
2010,MAYACASTE,3P,29.649052,11.086705
2010,MECATEPEC NORTE,1P,0.398989,0.527961
2010,MECATEPEC NORTE,2P,0.398989,0.527961
2010,MECATEPEC NORTE,3P,0.398989,0.527961
2010,MECAYUCAN,1P,48.215038,434.35926
2010,MECAYUCAN,2P,48.215038,434.35926
2010,MECAYUCAN,3P,48.215038,434.35926
2010,MECOACAN,1P,124.142805,82.917443
2010,MECOACAN,2P,124.142805,82.917443
2010,MECOACAN,3P,124.142805,82.917443
2010,MEJILLON,1P,24.882355,67.182359
2010,MEJILLON,2P,40.067203,108.181447
2010,MEJILLON,3P,50.084004,135.226809
2010,MEN,1P,0.0,60.024997
