CAMPO_SIH,CATEGORIA,AÑO,VOLUMEN_ORIGINAL_PETROLEO_MMB,VOLUMEN_ORIGINAL_GAS_MMMPC
CACHAS,2P,2015,0.0,1.487911
CACHAS,2P,2016,0.0,1.487911
CACHAS,2P,2017,0.0,1.487911
CACHAS,2P,2018,0.0,1.487911
CACHAS,2P,2019,0.0,1.487908
CACHAS,2P,2020,0.0,1.487908
CACHAS,2P,2021,0.0,1.487894
CACHAS,2P,2022,0.0,1.487969
CACHAS,2P,2023,0.0,1.487969
CACHAS,3P,2010,0.0,0.720657
CACHAS,3P,2011,0.0,0.720657
CACHAS,3P,2012,0.0,1.071248
CACHAS,3P,2013,0.0,1.487911
CACHAS,3P,2014,0.0,1.487911
CACHAS,3P,2015,0.0,1.487911
CACHAS,3P,2016,0.0,1.487911
CACHAS,3P,2017,0.0,1.487911
CACHAS,3P,2018,0.0,1.487911
CACHAS,3P,2019,0.0,1.487908
CACHAS,3P,2020,0.0,1.487908
CACHAS,3P,2021,0.0,1.487894
CACHAS,3P,2022,0.0,1.487969
CACHAS,3P,2023,0.0,1.487969
CACHO LOPEZ,1P,2010,8.323588,49.86461
CACHO LOPEZ,1P,2011,8.323588,49.86461
CACHO LOPEZ,1P,2012,8.323588,49.86461
CACHO LOPEZ,1P,2013,8.323588,49.86461
CACHO LOPEZ,1P,2014,8.323588,49.86461
CACHO LOPEZ,1P,2015,8.323588,49.86461
CACHO LOPEZ,1P,2016,8.323588,49.86461
CACHO LOPEZ,1P,2017,8.323588,49.86461
CACHO LOPEZ,1P,2018,8.323588,49.86461
CACHO LOPEZ,1P,2019,8.323588,49.864512
CACHO LOPEZ,1P,2020,8.323588,49.864512
CACHO LOPEZ,1P,2021,8.323588,49.864512
CACHO LOPEZ,1P,2022,8.323588,49.864512
CACHO LOPEZ,1P,2023,8.323658,49.864933
CACHO LOPEZ,1P,2024,8.323658,49.864933
CACHO LOPEZ,2P,2010,9.288119,51.40801
CACHO LOPEZ,2P,2011,9.288139,51.40801
CACHO LOPEZ,2P,2012,9.288139,51.40801
CACHO LOPEZ,2P,2013,9.288139,51.40801
CACHO LOPEZ,2P,2014,9.288139,51.40801
CACHO LOPEZ,2P,2015,9.288139,51.40801
CACHO LOPEZ,2P,2016,9.288139,51.40801
CACHO LOPEZ,2P,2017,9.288139,51.40801
CACHO LOPEZ,2P,2018,9.288139,51.40801
CACHO LOPEZ,2P,2019,9.288139,51.407909
CACHO LOPEZ,2P,2020,9.288139,51.407909
CACHO LOPEZ,2P,2021,9.288139,51.407909
CACHO LOPEZ,2P,2022,9.288139,51.407909
CACHO LOPEZ,2P,2023,9.288217,51.408343
CACHO LOPEZ,2P,2024,9.288217,51.408343
CACHO LOPEZ,3P,2010,9.288119,51.40801
CACHO LOPEZ,3P,2011,9.288139,51.40801
CACHO LOPEZ,3P,2012,9.288139,51.40801
CACHO LOPEZ,3P,2013,9.288139,51.40801
CACHO LOPEZ,3P,2014,9.288139,51.40801
CACHO LOPEZ,3P,2015,9.288139,51.40801
CACHO LOPEZ,3P,2016,9.288139,51.40801
CACHO LOPEZ,3P,2017,9.288139,51.40801
CACHO LOPEZ,3P,2018,9.288139,51.40801
CACHO LOPEZ,3P,2019,9.288139,51.407909
CACHO LOPEZ,3P,2020,9.288139,51.407909
CACHO LOPEZ,3P,2021,9.288139,51.407909
CACHO LOPEZ,3P,2022,9.288139,51.407909
CACHO LOPEZ,3P,2023,9.288217,51.408343
CACHO LOPEZ,3P,2024,9.288217,51.408343
CACTUS,1P,2010,2068.580303,4604.457169
CACTUS,1P,2011,1075.444506,2073.119351
CACTUS,1P,2012,1075.444506,2073.119351
CACTUS,1P,2013,1075.444506,2073.119351
CACTUS,1P,2014,1075.444506,2073.119351
CACTUS,1P,2015,1075.444506,2073.119351
CACTUS,1P,2016,1075.444506,2073.115242
CACTUS,1P,2017,1075.444506,2073.115242
CACTUS,1P,2018,1075.44451,2073.11522
CACTUS,1P,2019,1075.444506,2073.115242
CACTUS,1P,2020,1145.764267,1936.329333
CACTUS,1P,2021,1145.753658,1936.311404
CACTUS,1P,2022,1145.753658,1936.311404
CACTUS,1P,2023,1145.849126,1936.472328
CACTUS,1P,2024,1145.849126,1936.472328
CACTUS,2P,2010,2068.580303,4604.457169
CACTUS,2P,2011,1075.444506,2073.119351
CACTUS,2P,2012,1075.444506,2073.119351
CACTUS,2P,2013,1075.444506,2073.119351
CACTUS,2P,2014,1075.444506,2073.119351
CACTUS,2P,2015,1075.444506,2073.119351
CACTUS,2P,2016,1075.444506,2073.115242
CACTUS,2P,2017,1075.444506,2073.115242
CACTUS,2P,2018,1075.44451,2073.11522
CACTUS,2P,2019,1075.444506,2073.115242
CACTUS,2P,2020,1145.764267,1936.329333
CACTUS,2P,2021,1145.753658,1936.311404
CACTUS,2P,2022,1145.753658,1936.311404
CACTUS,2P,2023,1145.849126,1936.472328
CACTUS,2P,2024,1145.849126,1936.472328
CACTUS,3P,2010,2068.580303,4604.457169
CACTUS,3P,2011,1075.444506,2073.119351
CACTUS,3P,2012,1075.444506,2073.119351
CACTUS,3P,2013,1075.444506,2073.119351
CACTUS,3P,2014,1075.444506,2073.119351
CACTUS,3P,2015,1075.444506,2073.119351
CACTUS,3P,2016,1075.444506,2073.115242
CACTUS,3P,2017,1075.444506,2073.115242
CACTUS,3P,2018,1075.44451,2073.11522
CACTUS,3P,2019,1075.444506,2073.115242
CACTUS,3P,2020,1145.764267,1936.329333
CACTUS,3P,2021,1145.753658,1936.311404
CACTUS,3P,2022,1145.753658,1936.311404
CACTUS,3P,2023,1145.849126,1936.472328
CACTUS,3P,2024,1145.849126,1936.472328
CADENA,1P,2010,0.0,2.036669
CADENA,1P,2011,0.0,2.036669
CADENA,1P,2012,0.0,2.036669
CADENA,1P,2013,0.0,2.036669
CADENA,1P,2014,0.0,2.036669
CADENA,1P,2015,0.0,2.036669
CADENA,1P,2016,0.0,2.036669
CADENA,1P,2017,0.0,2.036669
CADENA,1P,2018,0.0,2.036669
CADENA,1P,2019,0.0,0.0
CADENA,1P,2020,0.0,0.0
CADENA,2P,2010,0.0,2.036669
CADENA,2P,2011,0.0,2.036669
CADENA,2P,2012,0.0,2.036669
CADENA,2P,2013,0.0,2.036669
CADENA,2P,2014,0.0,2.036669
CADENA,2P,2015,0.0,2.036669
CADENA,2P,2016,0.0,2.036669
CADENA,2P,2017,0.0,2.036669
CADENA,2P,2018,0.0,2.036669
CADENA,2P,2019,0.0,0.0
CADENA,2P,2020,0.0,0.0
CADENA,3P,2010,0.0,2.036669
CADENA,3P,2011,0.0,2.036669
CADENA,3P,2012,0.0,2.036669
CADENA,3P,2013,0.0,2.036669
CADENA,3P,2014,0.0,2.036669
CADENA,3P,2015,0.0,2.036669
CADENA,3P,2016,0.0,2.036669
CADENA,3P,2017,0.0,2.036669
CADENA,3P,2018,0.0,2.036669
CADENA,3P,2019,0.0,0.0
CADENA,3P,2020,0.0,0.0
CAFETO,1P,2010,12.200653,35.863412
CAFETO,1P,2011,12.200653,35.863412
CAFETO,1P,2012,13.85109,52.367779
CAFETO,1P,2013,21.210389,59.598673
CAFETO,1P,2014,22.691984,59.598673
CAFETO,1P,2015,22.691984,59.598673
CAFETO,1P,2016,22.691984,59.598555
CAFETO,1P,2017,22.691984,59.598555
CAFETO,1P,2022,0.0,20.426228
CAFETO,1P,2023,0.557524,20.426761
CAFETO,1P,2024,0.557524,20.426761
CAFETO,2P,2010,47.530156,83.156957
CAFETO,2P,2011,46.330191,65.778827
CAFETO,2P,2012,21.31823,61.117545
CAFETO,2P,2013,21.318229,61.117545
CAFETO,2P,2014,22.691984,59.598673
CAFETO,2P,2015,22.691984,59.598673
CAFETO,2P,2016,22.691984,59.598555
CAFETO,2P,2017,22.691984,59.598555
CAFETO,2P,2022,0.0,20.426228
CAFETO,2P,2023,0.557524,20.426761
CAFETO,2P,2024,0.557524,20.426761
CAFETO,3P,2010,47.530156,83.156957
CAFETO,3P,2011,46.330191,65.778827
CAFETO,3P,2012,21.31823,61.117545
CAFETO,3P,2013,21.318229,61.117545
CAFETO,3P,2014,22.691984,59.598673
CAFETO,3P,2015,22.691984,59.598673
CAFETO,3P,2016,22.691984,59.598555
CAFETO,3P,2017,22.691984,59.598555
CAFETO,3P,2022,0.0,20.426228
CAFETO,3P,2023,0.557524,20.426761
CAFETO,3P,2024,0.557524,20.426761
CAHUA,1P,2019,1.034406,16.308178
CAHUA,1P,2020,1.034406,16.308178
CAHUA,1P,2021,19.974148,140.049887
CAHUA,1P,2022,14.410034,50.649572
CAHUA,1P,2023,14.488231,51.876619
CAHUA,1P,2024,14.488237,51.876703
CAHUA,2P,2019,65.937067,283.638382
CAHUA,2P,2020,65.937067,283.638382
CAHUA,2P,2021,27.8888,260.968764
CAHUA,2P,2022,14.410034,50.649572
CAHUA,2P,2023,14.488231,51.876619
CAHUA,2P,2024,14.505464,51.89393
CAHUA,3P,2019,65.937067,283.638382
CAHUA,3P,2020,65.937067,283.638382
CAHUA,3P,2021,27.8888,260.968764
CAHUA,3P,2022,14.410034,50.649572
CAHUA,3P,2023,14.488231,51.876619
CAHUA,3P,2024,14.505464,51.89393
CALABAZA,1P,2010,0.0,47.69219
CALABAZA,1P,2011,0.0,52.089769
CALABAZA,1P,2012,0.0,52.089769
CALABAZA,1P,2013,0.0,52.089689
CALABAZA,1P,2014,0.0,52.089689
CALABAZA,1P,2015,0.0,52.089689
CALABAZA,1P,2016,0.0,52.089586
CALABAZA,1P,2017,0.0,52.089586
CALABAZA,1P,2018,0.0,52.089586
CALABAZA,1P,2019,0.0,52.089586
CALABAZA,1P,2020,0.0,52.089586
CALABAZA,1P,2021,0.0,52.089104
CALABAZA,1P,2022,0.0,52.091744
CALABAZA,1P,2023,0.0,52.093458
CALABAZA,1P,2024,0.0,0.0
CALABAZA,2P,2010,0.0,79.697346
CALABAZA,2P,2011,0.0,64.110485
CALABAZA,2P,2012,0.0,64.110485
CALABAZA,2P,2013,0.0,64.110387
CALABAZA,2P,2014,0.0,64.110387
CALABAZA,2P,2015,0.0,64.110387
CALABAZA,2P,2016,0.0,64.11026
CALABAZA,2P,2017,0.0,64.11026
CALABAZA,2P,2018,0.0,64.11026
CALABAZA,2P,2019,0.0,64.11026
CALABAZA,2P,2020,0.0,64.11026
CALABAZA,2P,2021,0.0,64.109666
CALABAZA,2P,2022,0.0,64.112916
CALABAZA,2P,2023,0.0,64.115025
CALABAZA,2P,2024,0.0,0.0
CALABAZA,3P,2010,0.0,94.162274
CALABAZA,3P,2011,0.0,66.113938
CALABAZA,3P,2012,0.0,66.113938
CALABAZA,3P,2013,0.0,66.113837
CALABAZA,3P,2014,0.0,66.113837
CALABAZA,3P,2015,0.0,66.113837
CALABAZA,3P,2016,0.0,66.113706
CALABAZA,3P,2017,0.0,66.113706
CALABAZA,3P,2018,0.0,66.113705
CALABAZA,3P,2019,0.0,66.113706
CALABAZA,3P,2020,0.0,66.113706
CALABAZA,3P,2021,0.0,66.113093
CALABAZA,3P,2022,0.0,66.116445
CALABAZA,3P,2023,0.0,66.11862
CALABAZA,3P,2024,0.0,0.0
CALI,1P,2010,0.0,40.088791
CALI,1P,2011,0.0,74.565151
CALI,1P,2012,0.0,84.349718
CALI,1P,2013,0.0,84.349718
CALI,1P,2014,0.0,84.349718
CALI,1P,2015,0.0,84.349718
CALI,1P,2016,0.0,84.349551
CALI,1P,2017,0.0,84.349551
CALI,1P,2018,0.0,93.005573
CALI,1P,2020,0.0,144.773324
CALI,1P,2021,0.0,144.773324
CALI,1P,2022,0.0,144.773324
CALI,1P,2023,0.0,144.773324
CALI,1P,2024,0.0,144.773325
CALI,2P,2010,0.0,102.961075
CALI,2P,2011,0.0,152.337405
CALI,2P,2012,0.0,99.768484
CALI,2P,2013,0.0,99.768484
CALI,2P,2014,0.0,99.768484
CALI,2P,2015,0.0,99.768484
CALI,2P,2016,0.0,99.768286
CALI,2P,2017,0.0,99.768286
CALI,2P,2018,0.0,99.768286
CALI,2P,2020,0.0,166.728568
CALI,2P,2021,0.0,166.728568
CALI,2P,2022,0.0,166.728567
CALI,2P,2023,0.0,148.388425
CALI,2P,2024,0.0,148.388426
CALI,3P,2010,0.0,195.909022
CALI,3P,2011,0.0,244.541624
CALI,3P,2012,0.0,104.303415
CALI,3P,2013,0.0,104.303415
CALI,3P,2014,0.0,104.303415
CALI,3P,2015,0.0,104.303415
CALI,3P,2016,0.0,104.303208
CALI,3P,2017,0.0,104.303208
CALI,3P,2018,0.0,104.30321
CALI,3P,2020,0.0,177.758143
CALI,3P,2021,0.0,177.758143
CALI,3P,2022,0.0,177.758143
CALI,3P,2023,0.0,148.605808
CALI,3P,2024,0.0,148.605809
CALIBRADOR,1P,2010,0.0,18.50461
CALIBRADOR,1P,2011,0.0,38.868131
CALIBRADOR,1P,2012,0.0,38.868131
CALIBRADOR,1P,2013,0.0,45.914194
CALIBRADOR,1P,2014,0.0,45.914194
CALIBRADOR,1P,2015,0.0,45.914194
CALIBRADOR,1P,2016,0.0,45.914103
CALIBRADOR,1P,2023,0.0,51.228728
CALIBRADOR,1P,2024,0.0,51.228728
CALIBRADOR,2P,2010,0.0,30.841017
CALIBRADOR,2P,2011,0.0,42.670448
CALIBRADOR,2P,2012,0.0,42.670448
CALIBRADOR,2P,2013,0.0,50.4058
CALIBRADOR,2P,2014,0.0,50.4058
CALIBRADOR,2P,2015,0.0,50.4058
CALIBRADOR,2P,2016,0.0,50.4057
CALIBRADOR,2P,2023,0.0,62.782913
CALIBRADOR,2P,2024,0.0,62.782913
CALIBRADOR,3P,2010,0.0,62.041142
CALIBRADOR,3P,2011,0.0,59.992115
CALIBRADOR,3P,2012,0.0,59.992115
CALIBRADOR,3P,2013,0.0,54.513508
CALIBRADOR,3P,2014,0.0,54.513508
CALIBRADOR,3P,2015,0.0,54.513508
CALIBRADOR,3P,2016,0.0,54.5134
CALIBRADOR,3P,2023,0.0,79.468929
CALIBRADOR,3P,2024,0.0,79.468929
CALICANTO,1P,2014,0.558405,0.313176
CALICANTO,1P,2015,0.558405,1.954418
CALICANTO,1P,2016,0.558405,1.954415
CALICANTO,2P,2014,0.558405,0.313176
CALICANTO,2P,2015,0.558405,1.954418
CALICANTO,2P,2016,0.558405,1.954415
CALICANTO,3P,2014,0.558405,0.313176
CALICANTO,3P,2015,0.558405,1.954418
CALICANTO,3P,2016,0.558405,1.954415
CAMAITLAN,1P,2010,0.249568,0.080851
CAMAITLAN,1P,2011,0.249568,0.080851
CAMAITLAN,1P,2012,0.249568,0.080851
CAMAITLAN,1P,2013,0.249568,0.080851
CAMAITLAN,1P,2014,0.249568,0.080851
CAMAITLAN,1P,2015,0.249568,0.080851
CAMAITLAN,1P,2016,0.249568,0.080851
CAMAITLAN,1P,2017,0.249568,0.080851
CAMAITLAN,1P,2018,0.249568,0.080851
CAMAITLAN,1P,2019,0.249568,0.080851
CAMAITLAN,1P,2020,0.249568,0.08085
CAMAITLAN,1P,2021,0.249566,0.08085
CAMAITLAN,1P,2022,0.249578,0.080854
CAMAITLAN,1P,2023,0.249578,0.080854
CAMAITLAN,2P,2010,0.249568,0.080851
CAMAITLAN,2P,2011,0.249568,0.080851
CAMAITLAN,2P,2012,0.249568,0.080851
CAMAITLAN,2P,2013,0.249568,0.080851
CAMAITLAN,2P,2014,0.249568,0.080851
CAMAITLAN,2P,2015,0.249568,0.080851
CAMAITLAN,2P,2016,0.249568,0.080851
CAMAITLAN,2P,2017,0.249568,0.080851
CAMAITLAN,2P,2018,0.249568,0.080851
CAMAITLAN,2P,2019,0.249568,0.080851
CAMAITLAN,2P,2020,0.249568,0.08085
CAMAITLAN,2P,2021,0.249566,0.08085
CAMAITLAN,2P,2022,0.249578,0.080854
CAMAITLAN,2P,2023,0.249578,0.080854
CAMAITLAN,3P,2010,0.249568,0.080851
CAMAITLAN,3P,2011,0.249568,0.080851
CAMAITLAN,3P,2012,0.249568,0.080851
CAMAITLAN,3P,2013,0.249568,0.080851
CAMAITLAN,3P,2014,0.249568,0.080851
CAMAITLAN,3P,2015,0.249568,0.080851
CAMAITLAN,3P,2016,0.249568,0.080851
CAMAITLAN,3P,2017,0.249568,0.080851
CAMAITLAN,3P,2018,0.249568,0.080851
CAMAITLAN,3P,2019,0.249568,0.080851
CAMAITLAN,3P,2020,0.249568,0.08085
CAMAITLAN,3P,2021,0.249566,0.08085
CAMAITLAN,3P,2022,0.249578,0.080854
CAMAITLAN,3P,2023,0.249578,0.080854
CAMARGO,1P,2010,0.0,9.829713
CAMARGO,1P,2011,0.0,9.829713
CAMARGO,1P,2012,0.0,9.829713
CAMARGO,1P,2013,0.0,7.86377
CAMARGO,1P,2014,0.0,7.86377
CAMARGO,1P,2015,0.0,7.86377
CAMARGO,1P,2016,0.0,7.863755
CAMARGO,1P,2017,0.0,7.863755
CAMARGO,1P,2018,0.0,7.863755
CAMARGO,1P,2020,0.0,6.878247
CAMARGO,1P,2021,0.0,6.878247
CAMARGO,1P,2022,0.0,6.878247
CAMARGO,1P,2023,0.0,6.878247
CAMARGO,1P,2024,0.0,6.878247
CAMARGO,2P,2010,0.0,9.829713
CAMARGO,2P,2011,0.0,9.829713
CAMARGO,2P,2012,0.0,9.829713
CAMARGO,2P,2013,0.0,7.86377
CAMARGO,2P,2014,0.0,7.86377
CAMARGO,2P,2015,0.0,7.86377
CAMARGO,2P,2016,0.0,7.863755
CAMARGO,2P,2017,0.0,7.863755
CAMARGO,2P,2018,0.0,7.863755
CAMARGO,2P,2020,0.0,7.810636
CAMARGO,2P,2021,0.0,7.810636
CAMARGO,2P,2022,0.0,7.810636
CAMARGO,2P,2023,0.0,7.810636
CAMARGO,2P,2024,0.0,7.810636
CAMARGO,3P,2010,0.0,14.103501
CAMARGO,3P,2011,0.0,14.103501
CAMARGO,3P,2012,0.0,9.829713
CAMARGO,3P,2013,0.0,7.86377
CAMARGO,3P,2014,0.0,7.86377
CAMARGO,3P,2015,0.0,7.86377
CAMARGO,3P,2016,0.0,7.863755
CAMARGO,3P,2017,0.0,7.863755
CAMARGO,3P,2018,0.0,7.863755
CAMARGO,3P,2020,0.0,7.895197
CAMARGO,3P,2021,0.0,7.895197
CAMARGO,3P,2022,0.0,7.895197
CAMARGO,3P,2023,0.0,7.895197
CAMARGO,3P,2024,0.0,7.895197
CAMATL,1P,2023,47.729934,22.780304
CAMATL,1P,2024,47.731123,22.779177
CAMATL,2P,2023,91.79487,43.811396
CAMATL,2P,2024,91.796003,43.808678
CAMATL,3P,2023,91.79487,43.811396
CAMATL,3P,2024,91.796003,43.808678
CANDELARIA,1P,2010,0.399345,0.129372
CANDELARIA,1P,2011,0.399345,0.129372
CANDELARIA,1P,2012,0.399345,0.129372
CANDELARIA,1P,2013,0.399345,0.129372
CANDELARIA,1P,2017,0.399345,0.129372
CANDELARIA,1P,2018,0.399345,0.129372
CANDELARIA,1P,2019,0.399345,0.129372
CANDELARIA,1P,2020,0.0,0.0
CANDELARIA,2P,2010,0.399345,0.129372
CANDELARIA,2P,2011,0.399345,0.129372
CANDELARIA,2P,2012,0.399345,0.129372
CANDELARIA,2P,2013,0.399345,0.129372
CANDELARIA,2P,2017,0.399345,0.129372
CANDELARIA,2P,2018,0.399345,0.129372
CANDELARIA,2P,2019,0.399345,0.129372
CANDELARIA,2P,2020,0.0,0.0
CANDELARIA,3P,2010,0.399345,0.129372
CANDELARIA,3P,2011,0.399345,0.129372
CANDELARIA,3P,2012,0.399345,0.129372
CANDELARIA,3P,2013,0.399345,0.129372
CANDELARIA,3P,2017,0.399345,0.129372
CANDELARIA,3P,2018,0.399345,0.129372
CANDELARIA,3P,2019,0.399345,0.129372
CANDELARIA,3P,2020,0.0,0.0
CANDELILLA NORALTA,1P,2010,0.0,0.0
CANDELILLA NORALTA,1P,2011,0.0,0.0
CANDELILLA NORALTA,1P,2012,0.0,0.0
CANDELILLA NORALTA,1P,2013,0.0,0.0
CANDELILLA NORALTA,1P,2014,0.0,0.0
CANDELILLA NORALTA,1P,2015,0.0,0.0
CANDELILLA NORALTA,1P,2016,0.0,0.0
CANDELILLA NORALTA,1P,2017,0.0,0.0
CANDELILLA NORALTA,1P,2018,0.0,0.0
CANDELILLA NORALTA,1P,2019,0.0,0.0
CANDELILLA NORALTA,1P,2020,0.0,0.0
CANDELILLA NORALTA,1P,2021,0.0,0.0
CANDELILLA NORALTA,1P,2022,0.0,0.0
CANDELILLA NORALTA,1P,2023,0.0,0.0
CANDELILLA NORALTA,2P,2010,0.0,0.0
CANDELILLA NORALTA,2P,2011,0.0,0.0
CANDELILLA NORALTA,2P,2012,0.0,0.0
CANDELILLA NORALTA,2P,2013,0.0,0.0
CANDELILLA NORALTA,2P,2014,0.0,0.0
CANDELILLA NORALTA,2P,2015,0.0,0.0
CANDELILLA NORALTA,2P,2016,0.0,0.0
CANDELILLA NORALTA,2P,2017,0.0,0.0
CANDELILLA NORALTA,2P,2018,0.0,0.0
CANDELILLA NORALTA,2P,2019,0.0,0.0
CANDELILLA NORALTA,2P,2020,0.0,0.0
CANDELILLA NORALTA,2P,2021,0.0,0.0
CANDELILLA NORALTA,2P,2022,0.0,0.0
CANDELILLA NORALTA,2P,2023,0.0,0.0
CANDELILLA NORALTA,3P,2010,0.0,17.432915
CANDELILLA NORALTA,3P,2011,0.0,17.432915
CANDELILLA NORALTA,3P,2012,0.0,17.432915
CANDELILLA NORALTA,3P,2013,0.0,17.432915
CANDELILLA NORALTA,3P,2014,0.0,17.432915
CANDELILLA NORALTA,3P,2015,0.0,17.432915
CANDELILLA NORALTA,3P,2016,0.0,17.432915
CANDELILLA NORALTA,3P,2017,0.0,17.432915
CANDELILLA NORALTA,3P,2018,0.0,17.432915
CANDELILLA NORALTA,3P,2019,0.0,17.43288
CANDELILLA NORALTA,3P,2020,0.0,17.43288
CANDELILLA NORALTA,3P,2021,0.0,17.432719
CANDELILLA NORALTA,3P,2022,0.0,17.433603
CANDELILLA NORALTA,3P,2023,0.0,17.433603
CANGREJO,1P,2010,0.250826,0.29574
CANGREJO,1P,2011,0.250826,0.29574
CANGREJO,1P,2012,0.250826,0.29574
CANGREJO,1P,2013,0.250826,0.29574
CANGREJO,1P,2014,0.250826,0.29574
CANGREJO,1P,2015,0.250826,0.29574
CANGREJO,1P,2016,0.250826,0.29574
CANGREJO,1P,2017,0.250826,0.29574
CANGREJO,1P,2018,0.250826,0.29574
CANGREJO,1P,2019,0.250826,0.29574
CANGREJO,1P,2020,0.250826,0.295739
CANGREJO,1P,2021,0.250826,0.295739
CANGREJO,2P,2010,0.250826,0.29574
CANGREJO,2P,2011,0.250826,0.29574
CANGREJO,2P,2012,0.250826,0.29574
CANGREJO,2P,2013,0.250826,0.29574
CANGREJO,2P,2014,0.250826,0.29574
CANGREJO,2P,2015,0.250826,0.29574
CANGREJO,2P,2016,0.250826,0.29574
CANGREJO,2P,2017,0.250826,0.29574
CANGREJO,2P,2018,0.250826,0.29574
CANGREJO,2P,2019,0.250826,0.29574
CANGREJO,2P,2020,0.250826,0.295739
CANGREJO,2P,2021,0.250826,0.295739
CANGREJO,3P,2010,0.250826,0.29574
CANGREJO,3P,2011,0.250826,0.29574
CANGREJO,3P,2012,0.250826,0.29574
CANGREJO,3P,2013,0.250826,0.29574
CANGREJO,3P,2014,0.250826,0.29574
CANGREJO,3P,2015,0.250826,0.29574
CANGREJO,3P,2016,0.250826,0.29574
CANGREJO,3P,2017,0.250826,0.29574
CANGREJO,3P,2018,0.250826,0.29574
CANGREJO,3P,2019,0.250826,0.29574
CANGREJO,3P,2020,0.250826,0.295739
CANGREJO,3P,2021,0.250826,0.295739
CANON,1P,2010,0.833854,224.405697
CANON,1P,2011,0.833854,224.405697
CANON,1P,2012,0.833854,224.405697
CANON,1P,2013,0.833854,224.405697
CANON,1P,2014,0.833854,224.405697
CANON,1P,2015,0.833854,224.405697
CANON,1P,2016,7.451739,254.905442
CANON,1P,2017,7.451739,254.905442
CANON,1P,2018,7.45174,254.905443
CANON,1P,2019,7.451739,254.905442
CANON,1P,2020,7.451739,254.905442
CANON,1P,2021,7.45167,251.157109
CANON,1P,2022,7.452034,251.169787
CANON,1P,2023,7.452034,251.169787
CANON,1P,2024,0.0,0.0
CANON,2P,2010,0.833854,280.469668
CANON,2P,2011,0.833854,280.469668
CANON,2P,2012,0.833854,233.173477
CANON,2P,2013,0.833854,233.173477
CANON,2P,2014,0.833854,233.173477
CANON,2P,2015,0.833854,233.173477
CANON,2P,2016,7.451739,263.673205
CANON,2P,2017,7.451739,263.673205
CANON,2P,2018,7.45174,263.673203
CANON,2P,2019,7.451739,263.673205
CANON,2P,2020,7.451739,263.673205
CANON,2P,2021,7.45167,264.327836
CANON,2P,2022,7.452034,264.341182
CANON,2P,2023,7.452034,264.341182
CANON,2P,2024,0.0,0.0
CANON,3P,2010,0.833854,356.373786
CANON,3P,2011,0.833854,356.373786
CANON,3P,2012,0.833854,263.959832
CANON,3P,2013,0.833854,263.959832
CANON,3P,2014,0.833854,263.959832
CANON,3P,2015,0.833854,263.959832
CANON,3P,2016,7.451739,294.459499
CANON,3P,2017,7.451739,294.459499
CANON,3P,2018,7.45174,294.459503
CANON,3P,2019,7.451739,294.459499
CANON,3P,2020,7.451739,294.459499
CANON,3P,2021,7.45167,294.456772
CANON,3P,2022,7.452034,294.471645
CANON,3P,2023,7.452034,294.471645
CANON,3P,2024,0.0,0.0
CANON ORIENTAL,1P,2010,0.0,1.375754
CANON ORIENTAL,1P,2011,0.0,1.375754
CANON ORIENTAL,1P,2012,0.0,1.375754
CANON ORIENTAL,1P,2013,0.0,1.375754
CANON ORIENTAL,1P,2014,0.0,1.375754
CANON ORIENTAL,1P,2015,0.0,1.375754
CANON ORIENTAL,1P,2016,0.0,1.375754
CANON ORIENTAL,1P,2017,0.0,1.375754
CANON ORIENTAL,1P,2018,0.0,1.375754
CANON ORIENTAL,1P,2019,0.0,0.0
CANON ORIENTAL,1P,2020,0.0,0.0
CANON ORIENTAL,2P,2010,0.0,1.375754
CANON ORIENTAL,2P,2011,0.0,1.375754
CANON ORIENTAL,2P,2012,0.0,1.375754
CANON ORIENTAL,2P,2013,0.0,1.375754
CANON ORIENTAL,2P,2014,0.0,1.375754
CANON ORIENTAL,2P,2015,0.0,1.375754
CANON ORIENTAL,2P,2016,0.0,1.375754
CANON ORIENTAL,2P,2017,0.0,1.375754
CANON ORIENTAL,2P,2018,0.0,1.375754
CANON ORIENTAL,2P,2019,0.0,0.0
CANON ORIENTAL,2P,2020,0.0,0.0
CANON ORIENTAL,3P,2010,0.0,1.375754
CANON ORIENTAL,3P,2011,0.0,1.375754
CANON ORIENTAL,3P,2012,0.0,1.375754
CANON ORIENTAL,3P,2013,0.0,1.375754
CANON ORIENTAL,3P,2014,0.0,1.375754
CANON ORIENTAL,3P,2015,0.0,1.375754
CANON ORIENTAL,3P,2016,0.0,1.375754
CANON ORIENTAL,3P,2017,0.0,1.375754
CANON ORIENTAL,3P,2018,0.0,1.375754
CANON ORIENTAL,3P,2019,0.0,0.0
CANON ORIENTAL,3P,2020,0.0,0.0
CANTEMOC,1P,2010,0.0,46.725155
CANTEMOC,1P,2011,0.0,46.725155
CANTEMOC,1P,2012,0.0,46.725155
CANTEMOC,1P,2013,0.0,46.725155
CANTEMOC,1P,2014,0.0,46.725155
CANTEMOC,1P,2015,0.0,46.725155
CANTEMOC,1P,2016,0.0,46.725062
CANTEMOC,1P,2017,0.0,46.725062
CANTEMOC,1P,2018,0.0,46.725063
CANTEMOC,1P,2019,0.0,46.725062
CANTEMOC,1P,2020,0.0,46.725062
CANTEMOC,1P,2021,0.0,46.725062
CANTEMOC,1P,2022,0.0,46.72463
CANTEMOC,1P,2023,0.0,46.728531
